#pos	dlambdazee		
3.92E+03	0.00879195	2.05E-01	0.000208934
4.85E+03	0.00893999	2.16E-01	0.000280422
5.60E+03	0.00938912	2.09E-01	0.00036489
6.24E+03	0.00909943	2.16E-01	0.000220787
6.82E+03	0.00941969	2.05E-01	0.000496832
7.33E+03	0.00893041	0.00E+00	0.000672065

