#posizione	dxzee/dxru		errx		erry
3.92E+03	0.370752483839255	8.16E-01	0.00245355079529
4.85E+03	0.368599894431248	5.77E-01	0.002021271193712
5.60E+03	0.368213675845018	4.92E-01	0.002064558273477
6.24E+03	0.375172001048576	3.58E-01	0.002132358120886
6.82E+03	0.374692901944908	3.47E-01	0.002081920547392
7.33E+03	0.371031575636986	5.31E-01	0.002580083413014

